label,text,label_num,clean_text,text_len
spam,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",1,free nokia motorola upto 12mths 12price linerental 500 free xnet mins100txtmth free btooth call mobileupd8 08001950382 call 2optoutd3wv,158
ham,I dont want to hear philosophy. Just say what happen,0,dont want hear philosophy say happen,52
ham,You got job in wipro:)you will get every thing in life in 2 or 3 years.,0,got job wiproyou get every thing life 2 3 years,71
ham,Then cant get da laptop? My matric card wif Ì_ lei... ,0,cant get da laptop matric card wif ì lei,54
ham,Dunno da next show aft 6 is 850. Toa payoh got 650.,0,dunno da next show aft 6 850 toa payoh got 650,51
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ",1,2nd time tried 2 contact u u 750 pound prize 2 claim easy call 08718726970 10p per min btnationalrate,154
ham,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.,0,made payments dont much sorry would want fedex way,98
ham,They did't play one day last year know even though they have very good team.. Like india.,0,didt play one day last year know even though good team like india,89
ham,K.:)you are the only girl waiting in reception ah?,0,kyou girl waiting reception ah,50
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",0,say slowly godi love amp need youclean heart bloodsend ten special people amp u c miracle tomorrow itplspls,163
ham,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.,0,hate turns fun shopping trip annoying day everything would look house,135
ham,"Sir, i am waiting for your call.",0,sir waiting call,32
ham,What's up. Do you want me to come online?,0,whats want come online,41
ham,"It could work, we'll reach a consensus at the next meeting",0,could work well reach consensus next meeting,58
ham,Aiyah then i wait lor. Then u entertain me. Hee...,0,aiyah wait lor u entertain hee,50
ham,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed.",0,last thing ever wanted hurt didnt think would youd laugh embarassed delete tag keep going far knew wasnt even fact even felt like would hurt shows really dont know messy wednesday wasnt bad problem time clean choose skype take pictures sleep want go dont mind things dont make bed throw laundry top cant friend house im embarassed theres underwear bras strewn bed pillows floor thats something else used good least making bed,790
ham,I'll let you know when it kicks in,0,ill let know kicks,34
ham,You call him now ok i said call him,0,call ok said call,35
ham,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.,0,call number available appointment ask connect call waheed fathima,100
ham,Or Ì_ go buy wif him then i meet Ì_ later can?,0,ì go buy wif meet ì later,46
ham,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*,0,mmmm fuck fair know weaknesses grins pushes knees exposes belly pulls head dont forget know wicked smile,183
ham,Today my system sh get ready.all is well and i am also in the deep well,0,today system sh get readyall well also deep well,71
ham,Mom wants to know where you at,0,mom wants know,30
ham,"Aight, I'll text you when I'm back",0,aight ill text im back,34
ham,Dont know supports ass and srt i thnk. I think ps3 can play through usb too,0,dont know supports ass srt thnk think ps3 play usb,75
ham,Oh ok i didnt know what you meant. Yep i am baby jontin,0,oh ok didnt know meant yep baby jontin,55
spam,You have WON a guaranteed å£1000 cash or a å£2000 prize.To claim yr prize call our customer service representative on,1,guaranteed å£1000 cash å£2000 prizeto claim yr prize call customer service representative,117
spam,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!,1,would like see xxx pics hot nearly banned uk,84
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,1,hmv bonus special 500 pounds genuine hmv vouchers answer 4 easy questions play send hmv 86688 infowww100percentrealcom,155
ham,Watching tv now. I got new job :),0,watching tv got new job,33
ham,This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! ,0,pen thing beyond joke wont biro dont masters cant ever,97
ham,I AM AT A PARTY WITH ALEX NICHOLS,0,party alex nichols,33
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,1,u secret admirer looking 2 make contact ufind rreveal thinks ur specialcall 09058094594,132
ham,Just seeing your missed call my dear brother. Do have a gr8 day.,0,seeing missed call dear brother gr8 day,64
ham,Ok.. ÌÏ finishing soon?,0,ok ìï finishing soon,23
ham,"Sorry, I can't help you on this.",0,sorry cant help,32
ham,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(",0,come slave going shell unconsciously avoiding making unhappy,128
ham,I love your ass! Do you enjoy doggy style? :),0,love ass enjoy doggy style,45
ham,I think asking for a gym is the excuse for lazy people. I jog.,0,think asking gym excuse lazy people jog,62
spam,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs ,1,dear 0776xxxxxxx uve invited xchat final attempt contact u txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yrs,155
spam,Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or å£5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm,1,urgent please call 09061743811 landline abta complimentary 4 tenerife holiday å£5000 cash await collection sae tcs box 326 cw25wx 150ppm,153
ham,No. On the way home. So if not for the long dry spell the season would have been over,0,way home long dry spell season would,85
ham,I gotta collect da car at 6 lei.,0,gotta collect da car 6 lei,32
ham,Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.,0,ok knackered came home went sleep good full time work lark,89
ham,Probably earlier than that if the station's where I think it is,0,probably earlier stations think,63
spam,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,1,call 09090900040 listen extreme dirty live chat going office right total privacy one knows sic listening 60p min 247mp 0870753331018,163
ham,Good Morning plz call me sir,0,good morning plz call sir,28
spam,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)",1,freemsg hey u got 1 videopic fones reply wild txt ill send u pics hurry im bored work xxx 18 150prcvd stop2stop,156
ham,"Uh, heads up we don't have THAT much left",0,uh heads dont much left,41
ham,I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.,0,tot u outside cos darren say u come shopping course nice wat jus went sim lim look mp3 player,110
ham,"Aight, sounds good. When do you want me to come down?",0,aight sounds good want come,53
ham,Wat would u like 4 ur birthday?,0,wat would u like 4 ur birthday,31
ham,I love working from home :),0,love working home,27
ham,And miss vday the parachute and double coins??? U must not know me very well...,0,miss vday parachute double coins u must know well,79
ham,"Sorry, I'll call later",0,sorry ill call later,22
ham,My sister got placed in birla soft da:-),0,sister got placed birla soft da,40
spam,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,1,free entry 2 weekly comp chance win ipod txt pod 80182 get entry std txt rate tcs apply 08452810073 details 18,143
ham,Wah... Okie okie... Muz make use of e unlimited... Haha... ,0,wah okie okie muz make use e unlimited haha,59
ham,"There're some people by mu, I'm at the table by lambda",0,therere people mu im table lambda,54
ham,And stop being an old man. You get to build snowman snow angels and snowball fights.,0,stop old man get build snowman snow angels snowball fights,84
ham,ELLO BABE U OK?,0,ello babe u ok,15
ham,Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u ,0,hello beautiful r u ok ive kinda ad row wiv walked pub wanted night wiv u miss u,106
ham,Then u going ikea str aft dat?,0,u going ikea str aft dat,30
ham,Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer,0,becoz ltgt jan whn al post ofice holiday cn go fr post oficegot duffer,108
ham,Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh.,0,lol grr mom taking forever prescription pharmacy like 2 minutes away ugh,92
ham,For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.,0,real tho sucks cant even cook whole electricity im hungry,87
ham,You want to go? ,0,want go,16
spam,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,1,new textbuddy chat 2 horny guys ur area 4 25p free 2 receive search postcode gaytextbuddycom txt one name 89693 08715500022 rpl stop 2 cnl,158
ham,Its not that time of the month nor mid of the time?,0,time month mid time,51
ham,Fffff. Can you text kadeem or are you too far gone,0,fffff text kadeem far gone,50
ham,We not leaving yet. Ok lor then we go elsewhere n eat. U thk...,0,leaving yet ok lor go elsewhere n eat u thk,63
ham,Is fujitsu s series lifebook good?,0,fujitsu series lifebook good,34
ham,Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.,0,yar wanted 2 scold u yest late already got zhong se qing u ask b4 ask ill go w u lor n u still act real,160
ham,Dont know you bring some food,0,dont know bring food,29
ham,No current and food here. I am alone also,0,current food alone also,41
ham,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...,0,ill sch fr 46 dun haf da book sch home,68
ham,Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?,0,hello going village pub 8 either come accordingly ok,91
ham,Ok,0,ok,2
ham,We don call like  &lt;#&gt;  times oh. No give us hypertension oh.,0,call like ltgt times oh give us hypertension oh,66
ham,"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!",0,dont give monkeys wot think certainly dont mind friend mineall dont sleep wiv wud annoyin,135
ham,Omg it could snow here tonite!,0,omg could snow tonite,30
spam,Call from 08702490080 - tells u 2 call 09066358152 to claim å£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,1,call 08702490080 tells u 2 call 09066358152 claim å£5000 prize u 2 enter ur mobile personal details prompts careful,145
spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or å£250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.,1,free 1st week entry 2 textpod 4 chance 2 win 40gb ipod å£250 cash every wk txt vpod 81303 tscs wwwtextpodnet custcare 08712405020,142
